astronomer;1
at;1
athlete;1
athletic;1
atmosphere;1
atop;1
attach;1
attack;1
attempt;1
attend;1
attendance;1
attention;1
attitude;1
attorney;1
attract;1
attraction;1
attractive;1
attribute;1
auction;1
audience;1
aunt;1
author;1
authority;1
authorize;1
auto;1
automatic;1
automatically;1
automobile;1
autonomy;1
availability;1
available;1
average;1
avoid;1
await;1
awake;1
award;1
aware;1
awareness;1
away;1
awful;1
baby;1
back;1
background;1
backyard;1
bacteria;1
bad;1
badly;1
bag;1
bake;1
balance;1
balanced;1
ball;1
balloon;1
ballot;1
ban;1
banana;1
band;1
bank;1
banker;1
banking;1
bankruptcy;1
bar;1
bare;1
barely;1
barn;1
barrel;1
barrier;1
base;1
baseball;1
basement;1
basic;1
basically;1
basis;1
basket;1
basketball;1
bat;1
bath;1
bathroom;1
battery;1
battle;1
bay;1
be;1
beach;1
beam;1
bean;1
bear;1
beard;1
beast;1
beat;1
beautiful;1
beauty;1
because;1
become;1
bed;1
bedroom;1
bee;1
beef;1
beer;1
before;1
beg;1
begin;1
beginning;1
behalf;1
behave;1
behavior;1
behavioral;1
behind;1
being;1
belief;1
believe;1
bell;1
belly;1
belong;1
below;1
belt;1
bench;1
bend;1
beneath;1
benefit;1
beside;1
besides;1
best;1
bet;1
better;1
between;1
beyond;1
bias;1
Bible;1
bicycle;1
bid;1
big;1
bike;1
bill;1
billion;1
bind;1
biography;1
biological;1
biology;1
bird;1
birth;1
birthday;1
bishop;1
bit;1
bite;1
bitter;1
black;1
blade;1
blame;1
blank;1
blanket;1
blast;1
blend;1
bless;1
blessing;1
blind;1
blink;1
block;1
blond;1
blood;1
bloody;1
blow;1
blue;1
board;1
boast;1
boat;1
body;1
boil;1
bold;1
bolt;1
bomb;1
bombing;1
bond;1
bone;1
bonus;1
book;1
boom;1
boost;1
boot;1
booth;1
border;1
boring;1
born;1
borrow;1
boss;1
both;1
bother;1
bottle;1
bottom;1
bounce;1
boundary;1
bow;1
bowl;1
box;1
boy;1
boyfriend;1
brain;1
brake;1
branch;1
brand;1
brave;1
bread;1
break;1
breakfast;1
breast;1
breath;1
breathe;1
breathing;1
breeze;1
brick;1
bride;1
bridge;1
brief;1
briefly;1
bright;1
brilliant;1
bring;1
British;1
broad;1
broadcast;1
broken;1
broker;1
bronze;1
brother;1
brown;1
brush;1
brutal;1
bubble;1
buck;1
bucket;1
buddy;1
budget;1
bug;1
build;1
builder;1
building;1
bulb;1
bulk;1
bull;1
bullet;1
bunch;1
burden;1
bureau;1
burn;1
burning;1
burst;1
bury;1
bus;1
bush;1
business;1
businessman;1
busy;1
but;1
butt;1
butter;1
butterfly;1
button;1
buy;1
buyer;1
by;1
cab;1
cabin;1
cabinet;1
cable;1
cage;1
cake;1
calculate;1
calculation;1
calendar;1
call;1
calm;1
camera;1
camp;1
campaign;1
campus;1
can;1
Canadian;1
cancel;1
cancer;1
candidate;1
candle;1
candy;1
canvas;1
cap;1
capability;1
capable;1
capacity;1
capital;1
captain;1
capture;1
car;1
carbohydrate;1
carbon;1
card;1
care;1
career;1
careful;1
carefully;1
cargo;1
carpet;1
carrier;1
carrot;1
carry;1
cart;1
cartoon;1
carve;1
case;1
cash;1
casino;1
cast;1
casual;1
casualty;1
cat;1
catalog;1
catch;1
category;1
Catholic;1
cattle;1
cause;1
cave;1
cease;1
ceiling;1
celebrate;1
celebration;1
celebrity;1
cell;1
cemetery;1
center;1
central;1
century;1
CEO;1
ceremony;1
certain;1
certainly;1
chain;1
chair;1
chairman;1
challenge;1
chamber;1
champion;1
championship;1
chance;1
change;1
changing;1
channel;1
chaos;1
chapter;1
character;1
characteristic;1
characterize;1
charge;1
charity;1
charm;1
chart;1
charter;1
chase;1
cheap;1
cheat;1
check;1
cheek;1
cheer;1
cheese;1
chef;1
chemical;1
chemistry;1
chest;1
chew;1
chicken;1
chief;1
child;1
childhood;1
chill;1
chin;1
Chinese;1
chip;1
chocolate;1
choice;1
cholesterol;1
choose;1
chop;1
Christian;1
Christianity;1
Christmas;1
chronic;1
chunk;1
church;1
cigarette;1
circle;1
circuit;1
circumstance;1
cite;1
citizen;1
citizenship;1
city;1
civic;1
civil;1
civilian;1
civilization;1
claim;1
class;1
classic;1
classical;1
classify;1
classroom;1
clay;1
clean;1
clear;1
clearly;1
clerk;1
click;1
client;1
cliff;1
climate;1
climb;1
cling;1
clinic;1
clinical;1
clip;1
clock;1
close;1
closed;1
closely;1
closer;1
closest;1
closet;1
cloth;1
clothes;1
clothing;1
cloud;1
club;1
clue;1
cluster;1
coach;1
coal;1
coalition;1
coast;1
coastal;1
coat;1
cocaine;1
code;1
coffee;1
cognitive;1
coin;1
cold;1
collaboration;1
collapse;1
collar;1
colleague;1
collect;1
collection;1
collective;1
collector;1
college;1
colonial;1
colony;1
color;1
colorful;1
column;1
columnist;1
combat;1
combination;1
combine;1
combined;1
come;1
comedy;1
comfort;1
comfortable;1
coming;1
command;1
commander;1
comment;1
commercial;1
commission;1
commissioner;1
commit;1
commitment;1
committee;1
commodity;1
common;1
commonly;1
communicate;1
communication;1
community;1
companion;1
company;1
comparable;1
compare;1
comparison;1
compel;1
compelling;1
compensation;1
compete;1
competition;1
competitive;1
competitor;1
complain;1
complaint;1
complete;1
completely;1
complex;1
complexity;1
compliance;1
complicated;1
comply;1
component;1
compose;1
composition;1
compound;1
comprehensive;1
comprise;1
compromise;1
computer;1
concede;1
concentrate;1
concentration;1
concept;1
conception;1
concern;1
concerned;1
concerning;1
concert;1
conclude;1
conclusion;1
concrete;1
condemn;1
condition;1
conduct;1
conference;1
confess;1
confession;1
confidence;1
confident;1
confirm;1
conflict;1
confront;1
confrontation;1
confuse;1
confusion;1
Congress;1
congressional;1
connect;1
connection;1
conscience;1
conscious;1
consciousness;1
consecutive;1
consensus;1
consent;1
consequence;1
consequently;1
conservation;1
conservative;1
consider;1
considerable;1
considerably;1
consideration;1
consist;1
consistent;1
consistently;1
conspiracy;1
constant;1
constantly;1
constitute;1
constitution;1
constitutional;1
constraint;1
construct;1
construction;1
consult;1
consultant;1
consume;1
consumer;1
consumption;1
contact;1
contain;1
container;1
contemplate;1
contemporary;1
contend;1
content;1
contest;1
context;1
continent;1
continue;1
continued;1
continuing;1
continuous;1
contract;1
contractor;1
contrast;1
contribute;1
contribution;1
contributor;1
control;1
controversial;1
controversy;1
convenience;1
convention;1
conventional;1
conversation;1
conversion;1
convert;1
convey;1
convict;1
conviction;1
convince;1
convinced;1
cook;1
cookie;1
cooking;1
cool;1
cooperate;1
cooperation;1
cooperative;1
coordinate;1
coordinator;1
cop;1
cope;1
copy;1
cord;1
core;1
corn;1
corner;1
corporate;1
corporation;1
correct;1
correctly;1
correlation;1
correspondent;1
corridor;1
corruption;1
cost;1
costly;1
costume;1
cottage;1
cotton;1
couch;1
could;1
council;1
counsel;1
counseling;1
counselor;1
count;1
counter;1
counterpart;1
country;1
county;1
coup;1
couple;1
courage;1
course;1
court;1
courtroom;1
cousin;1
cover;1
coverage;1
cow;1
crack;1
craft;1
crash;1
crawl;1
crazy;1
cream;1
create;1
creation;1
creative;1
creativity;1
creature;1
credibility;1
credit;1
crew;1
crime;1
criminal;1
crisis;1
criteria;1
critic;1
critical;1
criticism;1
criticize;1
crop;1
cross;1
crowd;1
crowded;1
crucial;1
cruel;1
cruise;1
crush;1
cry;1
crystal;1
Cuban;1
cue;1
cultural;1
culture;1
cup;1
cure;1
curiosity;1
curious;1
currency;1
current;1
currently;1
curriculum;1
curtain;1
curve;1
custody;1
custom;1
customer;1
cut;1
cute;1
cycle;1
dad;1
daily;1
dam;1
damage;1
damn;1
dance;1
dancer;1
dancing;1
danger;1
dangerous;1
dare;1
dark;1
darkness;1
data;1
database;1
date;1
daughter;1
dawn;1
day;1
dead;1
deadline;1
deadly;1
deal;1
dealer;1
dear;1
death;1
debate;1
debris;1
debt;1
debut;1
decade;1
decent;1
decide;1
decision;1
deck;1
declare;1
decline;1
decorate;1
decrease;1
dedicate;1
deem;1
deep;1
deeply;1
deer;1
defeat;1
defend;1
defendant;1
defender;1
defense;1
defensive;1
deficit;1
define;1
definitely;1
definition;1
degree;1
delay;1
deliberately;1
delicate;1
delight;1
deliver;1
delivery;1
demand;1
democracy;1
Democrat;1
democratic;1
demographic;1
demonstrate;1
demonstration;1
denial;1
dense;1
density;1
deny;1
depart;1
department;1
departure;1
depend;1
dependent;1
depending;1
depict;1
deploy;1
deposit;1
depressed;1
depression;1
depth;1
deputy;1
derive;1
descend;1
describe;1
description;1
desert;1
deserve;1
design;1
designer;1
desire;1
desk;1
desperate;1
desperately;1
despite;1
dessert;1
destination;1
destroy;1
destruction;1
detail;1
detailed;1
detect;1
detective;1
determination;1
determine;1
devastating;1
develop;1
developer;1
developing;1
development;1
developmental;1
device;1
devil;1
devote;1
diabetes;1
diagnose;1
diagnosis;1
dialogue;1
diamond;1
diary;1
dictate;1
die;1
diet;1
differ;1
difference;1
different;1
differently;1
difficult;1
difficulty;1
dig;1
digital;1
dignity;1
dilemma;1
dimension;1
diminish;1
dining;1
dinner;1
dip;1
diplomat;1
diplomatic;1
direct;1
direction;1
directly;1
director;1
dirt;1
dirty;1
disability;1
disabled;1
disagree;1
disappear;1
disappointed;1
disappointment;1
disaster;1
disc;1
discipline;1
disclose;1
discount;1
discourage;1
discourse;1
discover;1
discovery;1
discrimination;1
discuss;1
discussion;1
disease;1
dish;1
disk;1
dismiss;1
disorder;1
display;1
dispute;1
dissolve;1
distance;1
distant;1
distinct;1
distinction;1
distinctive;1
distinguish;1
distract;1
distribute;1
distribution;1
district;1
disturb;1
disturbing;1
diverse;1
diversity;1
divide;1
divine;1
division;1
divorce;1
DNA;1
do;1
dock;1
doctor;1
doctrine;1
document;1
documentary;1
dog;1
doll;1
domain;1
domestic;1
dominant;1
dominate;1
donate;1
donation;1
donor;1
door;1
doorway;1
dose;1
dot;1
double;1
doubt;1
dough;1
down;1
downtown;1
dozen;1
draft;1
drag;1
drain;1
drama;1
dramatic;1
dramatically;1
draw;1
drawer;1
drawing;1
dream;1
dress;1
dried;1
drift;1
drill;1
drink;1
drinking;1
drive;1
driver;1
driveway;1
driving;1
drop;1
drown;1
drug;1
drum;1
drunk;1
dry;1
duck;1
due;1
dumb;1
dump;1
during;1
dust;1
Dutch;1
duty;1
dying;1
dynamic;1
dynamics;1
e-mail;1
each;1
eager;1
ear;1
early;1
earn;1
earnings;1
earth;1
earthquake;1
ease;1
easily;1
east;1
eastern;1
easy;1
eat;1
eating;1
echo;1
ecological;1
economic;1
economically;1
economics;1
economist;1
economy;1
ecosystem;1
edge;1
edit;1
edition;1
editor;1
educate;1
education;1
educational;1
educator;1
effect;1
effective;1
effectively;1
effectiveness;1
efficiency;1
efficient;1
effort;1
egg;1
ego;1
eight;1
eighth;1
either;1
elaborate;1
elbow;1
elder;1
elderly;1
elect;1
election;1
electric;1
electrical;1
electricity;1
electronic;1
electronics;1
elegant;1
element;1
elementary;1
elephant;1
elevator;1
eleven;1
eligible;1
eliminate;1
elite;1
else;1
elsewhere;1
embarrassed;1
embrace;1
emerge;1
emergency;1
emerging;1
emission;1
emotion;1
emotional;1
emotionally;1
emphasis;1
emphasize;1
empire;1
employ;1
employee;1
employer;1
employment;1
empty;1
enable;1
enact;1
encounter;1
encourage;1
encouraging;1
end;1
endless;1
endorse;1
endure;1
enemy;1
energy;1
enforce;1
enforcement;1
engage;1
engagement;1
engine;1
engineer;1
engineering;1
English;1
enhance;1
enjoy;1
enormous;1
enough;1
enroll;1
ensure;1
enter;1
enterprise;1
entertainment;1
enthusiasm;1
entire;1
entirely;1
entitle;1
entity;1
entrance;1
entrepreneur;1
entry;1
envelope;1
environment;1
environmental;1
envision;1
epidemic;1
episode;1
equal;1
equality;1
equally;1
equation;1
equip;1
equipment;1
equity;1
equivalent;1
era;1
error;1
escape;1
especially;1
essay;1
essence;1
essential;1
essentially;1
establish;1
establishment;1
estate;1
estimate;1
estimated;1
etc;1
ethical;1
ethics;1
ethnic;1
European;1
evaluate;1
evaluation;1
even;1
evening;1
event;1
eventually;1
ever;1
every;1
everybody;1
everyday;1
everyone;1
everything;1
everywhere;1
evidence;1
evident;1
evil;1
evolution;1
evolve;1
exact;1
exactly;1
exam;1
examination;1
examine;1
example;1
exceed;1
excellent;1
except;1
exception;1
excessive;1
exchange;1
excited;1
excitement;1
exciting;1
exclude;1
exclusive;1
exclusively;1
excuse;1
execute;1
execution;1
executive;1
exercise;1
exhaust;1
exhibit;1
exhibition;1
exist;1
existence;1
existing;1
exit;1
exotic;1
expand;1
expansion;1
expect;1
expectation;1
expected;1
expedition;1
expense;1
expensive;1
experience;1
experienced;1
experiment;1
experimental;1
expert;1
expertise;1
explain;1
explanation;1
explicit;1
explode;1
exploit;1
exploration;1
explore;1
explosion;1
export;1
expose;1
exposure;1
express;1
expression;1
extend;1
extended;1
extension;1
extensive;1
extent;1
external;1
extra;1
extraordinary;1
extreme;1
extremely;1
eye;1
eyebrow;1
fabric;1
face;1
facilitate;1
facility;1
fact;1
factor;1
factory;1
faculty;1
fade;1
fail;1
failure;1
faint;1
fair;1
fairly;1
faith;1
fall;1
false;1
fame;1
familiar;1
family;1
famous;1
fan;1
fantastic;1
fantasy;1
far;1
fare;1
farm;1
farmer;1
fascinating;1
fashion;1
fast;1
faster;1
fat;1
fatal;1
fate;1
father;1
fatigue;1
fault;1
favor;1
favorable;1
favorite;1
fear;1
feather;1
feature;1
federal;1
fee;1
feed;1
feedback;1
feel;1
feeling;1
fellow;1
female;1
feminist;1
fence;1
festival;1
fever;1
few;1
fewer;1
fiber;1
fiction;1
field;1
fierce;1
fifteen;1
fifth;1
fifty;1
fight;1
fighter;1
fighting;1
figure;1
file;1
fill;1
film;1
filter;1
final;1
finally;1
finance;1
financial;1
find;1
finding;1
fine;1
finger;1
finish;1
fire;1
firm;1
firmly;1
first;1
fiscal;1
fish;1
fisherman;1
fishing;1
fist;1
fit;1
fitness;1
five;1
fix;1
fixed;1
flag;1
flame;1
flash;1
flat;1
flavor;1
flee;1
fleet;1
flesh;1
flexibility;1
flexible;1
flight;1
flip;1
float;1
flood;1
floor;1
flour;1
flow;1
flower;1
fluid;1
fly;1
flying;1
focus;1
fog;1
fold;1
folk;1
follow;1
following;1
food;1
fool;1
foot;1
football;1
for;1
forbid;1
force;1
forehead;1
foreign;1
foreigner;1
forest;1
forever;1
forget;1
forgive;1
fork;1
form;1
formal;1
format;1
formation;1
former;1
formerly;1
formula;1
forth;1
fortunately;1
fortune;1
forty;1
forum;1
forward;1
foster;1
found;1
foundation;1
founder;1
four;1
fourth;1
fraction;1
fragile;1
fragment;1
frame;1
framework;1
franchise;1
frankly;1
fraud;1
free;1
freedom;1
freely;1
freeze;1
French;1
frequency;1
frequent;1
frequently;1
fresh;1
freshman;1
friend;1
friendly;1
friendship;1
from;1
front;1
frontier;1
frown;1
frozen;1
fruit;1
frustrate;1
frustration;1
fucking;1
fuel;1
full;1
full-time;1
fully;1
fun;1
function;1
functional;1
fund;1
fundamental;1
funding;1
funeral;1
funny;1
fur;1
furniture;1
furthermore;1
future;1
gain;1
galaxy;1
gallery;1
game;1
gang;1
gap;1
garage;1
garbage;1
garden;1
garlic;1
gas;1
gasoline;1
gate;1
gather;1
gathering;1
gay;1
gaze;1
gear;1
gender;1
gene;1
general;1
generally;1
generate;1
generation;1
generous;1
genetic;1
genius;1
genre;1
gentle;1
gentleman;1
gently;1
genuine;1
German;1
gesture;1
get;1
ghost;1
giant;1
gift;1
gifted;1
girl;1
girlfriend;1
give;1
given;1
glad;1
glance;1
glass;1
glimpse;1
global;1
globe;1
glory;1
glove;1
go;1
goal;1
goat;1
God;1
gold;1
golden;1
golf;1
good;1
govern;1
government;1
governor;1
grab;1
grace;1
grade;1
gradually;1
graduate;1
graduation;1
grain;1
grand;1
grandchild;1
grandfather;1
grandmother;1
grandparent;1
grant;1
grape;1
grasp;1
grass;1
grateful;1
grave;1
gravity;1
gray;1
great;1
greatest;1
greatly;1
Greek;1
green;1
greet;1
grief;1
grin;1
grip;1
grocery;1
gross;1
ground;1
group;1
grow;1
growing;1
growth;1
guarantee;1
guard;1
guess;1
guest;1
guidance;1
guide;1
guideline;1
guilt;1
guilty;1
guitar;1
gun;1
gut;1
guy;1
gym;1
ha;1
habit;1
habitat;1
hair;1
half;1
halfway;1
hall;1
hallway;1
hand;1
handful;1
handle;1
handsome;1
hang;1
happen;1
happily;1
happiness;1
happy;1
harassment;1
hard;1
hardly;1
hardware;1
harm;1
harmony;1
harsh;1
harvest;1
hat;1
hate;1
haul;1
have;1
hay;1
hazard;1
he;1
head;1
headache;1
headline;1
headquarters;1
heal;1
health;1
health-care;1
healthy;1
hear;1
hearing;1
heart;1
heat;1
heaven;1
heavily;1
heavy;1
heel;1
height;1
helicopter;1
hell;1
hello;1
helmet;1
help;1
helpful;1
hence;1
her;1
herb;1
here;1
heritage;1
hero;1
hers;1
herself;1
hesitate;1
hey;1
hi;1
hidden;1
hide;1
high;1
high-tech;1
highlight;1
highly;1
highway;1
hike;1
hill;1
him;1
himself;1
hint;1
hip;1
hire;1
his;1
Hispanic;1
historian;1
historic;1
historical;1
historically;1
history;1
hit;1
hockey;1
hold;1
hole;1
holiday;1
holy;1
home;1
homeland;1
homeless;1
homework;1
honest;1
honestly;1
honey;1
honor;1
hook;1
hope;1
hopefully;1
horizon;1
hormone;1
horn;1
horrible;1
horror;1
horse;1
hospital;1
host;1
hostage;1
hostile;1
hot;1
hotel;1
hour;1
house;1
household;1
housing;1
how;1
however;1
hug;1
huge;1
huh;1
human;1
humanity;1
humor;1
hundred;1
hunger;1
hungry;1
hunt;1
hunter;1
hunting;1
hurricane;1
hurry;1
hurt;1
husband;1
hypothesis;1
ice;1
icon;1
idea;1
ideal;1
identical;1
identification;1
identify;1
identity;1
ideological;1
ideology;1
ie;1
if;1
ignore;1
ill;1
illegal;1
illness;1
illusion;1
illustrate;1
image;1
imagination;1
imagine;1
immediate;1
immediately;1
immigrant;1
immigration;1
immune;1
impact;1
implement;1
implementation;1
implication;1
imply;1
import;1
importance;1
important;1
importantly;1
impose;1
impossible;1
impress;1
impression;1
impressive;1
improve;1
improved;1
improvement;1
impulse;1
in;1
incentive;1
incident;1
include;1
including;1
income;1
incorporate;1
increase;1
increased;1
increasing;1
increasingly;1
incredible;1
incredibly;1
indeed;1
independence;1
independent;1
index;1
Indian;1
indicate;1
indication;1
indicator;1
indigenous;1
individual;1
industrial;1
industry;1
inevitable;1
inevitably;1
infant;1
infection;1
inflation;1
influence;1
influential;1
inform;1
informal;1
information;1
infrastructure;1
ingredient;1
inherent;1
inherit;1
initial;1
initially;1
initiate;1
initiative;1
injure;1
injury;1
inmate;1
inner;1
innocent;1
innovation;1
innovative;1
input;1
inquiry;1
insect;1
insert;1
inside;1
insight;1
insist;1
inspection;1
inspector;1
inspiration;1
inspire;1
install;1
installation;1
instance;1
instant;1
instantly;1
instead;1
instinct;1
institution;1
institutional;1
instruct;1
instruction;1
instructional;1
instructor;1
instrument;1
insurance;1
intact;1
integrate;1
integrated;1
integration;1
integrity;1
intellectual;1
intelligence;1
intelligent;1
intend;1
intense;1
intensity;1
intent;1
intention;1
interact;1
interaction;1
interest;1
interested;1
interesting;1
interfere;1
interior;1
internal;1
international;1
Internet;1
interpret;1
interpretation;1
interrupt;1
interval;1
intervention;1
interview;1
intimate;1
into;1
introduce;1
introduction;1
invade;1
invasion;1
invent;1
invention;1
inventory;1
invest;1
investigate;1
investigation;1
investigator;1
investment;1
investor;1
invisible;1
invitation;1
invite;1
involve;1
involved;1
involvement;1
Iraqi;1
Irish;1
iron;1
ironically;1
irony;1
Islam;1
Islamic;1
island;1
isolate;1
isolated;1
isolation;1
Israeli;1
issue;1
it;1
Italian;1
item;1
its;1
itself;1
jacket;1
jail;1
Japanese;1
jar;1
jaw;1
jazz;1
jeans;1
jet;1
Jew;1
jewelry;1
Jewish;1
job;1
join;1
joint;1
joke;1
journal;1
journalism;1
journalist;1
journey;1
joy;1
judge;1
judgment;1
judicial;1
juice;1
jump;1
jungle;1
junior;1
jurisdiction;1
juror;1
jury;1
just;1
justice;1
justify;1
keep;1
key;1
kick;1
kid;1
kill;1
killer;1
killing;1
kind;1
king;1
kingdom;1
kiss;1
kit;1
kitchen;1
knee;1
kneel;1
knife;1
knock;1
know;1
knowledge;1
known;1
Korean;1
lab;1
label;1
labor;1
laboratory;1
lack;1
ladder;1
lady;1
lake;1
lamp;1
land;1
landing;1
landmark;1
landscape;1
lane;1
language;1
lap;1
large;1
largely;1
laser;1
last;1
late;1
lately;1
later;1
Latin;1
latter;1
laugh;1
laughter;1
launch;1
laundry;1
law;1
lawmaker;1
lawn;1
lawsuit;1
lawyer;1
lay;1
layer;1
lead;1
leader;1
leadership;1
leading;1
leaf;1
league;1
lean;1
leap;1
learn;1
learning;1
least;1
leather;1
leave;1
lecture;1
left;1
leg;1
legacy;1
legal;1
legally;1
legend;1
legislation;1
legislative;1
legislator;1
legislature;1
legitimate;1
lemon;1
lend;1
length;1
lens;1
less;1
lesson;1
let;1
letter;1
level;1
liability;1
liberal;1
liberty;1
library;1
license;1
lid;1
lie;1
life;1
lifestyle;1
lifetime;1
lift;1
light;1
lighting;1
lightly;1
lightning;1
like;1
likelihood;1
likely;1
likewise;1
limb;1
limit;1
limitation;1
limited;1
line;1
link;1
lion;1
lip;1
liquid;1
list;1
listen;1
listener;1
literally;1
literary;1
literature;1
little;1
live;1
liver;1
living;1
load;1
loan;1
lobby;1
local;1
locate;1
location;1
lock;1
log;1
logic;1
logical;1
lonely;1
long;1
long-term;1
longtime;1
look;1
loop;1
loose;1
lose;1
loss;1
lost;1
lot;1
lots;1
loud;1
love;1
lovely;1
lover;1
low;1
lower;1
loyal;1
loyalty;1
luck;1
lucky;1
lunch;1
lung;1
machine;1
mad;1
magazine;1
magic;1
magnetic;1
magnitude;1
mail;1
main;1
mainly;1
mainstream;1
maintain;1
maintenance;1
major;1
majority;1
make;1
maker;1
makeup;1
male;1
mall;1
man;1
manage;1
management;1
manager;1
managing;1
mandate;1
manipulate;1
manner;1
mansion;1
manual;1
manufacturer;1
manufacturing;1
many;1
map;1
marble;1
march;1
margin;1
marine;1
mark;1
marker;1
market;1
marketing;1
marketplace;1
marriage;1
married;1
marry;1
mask;1
mass;1
massive;1
master;1
match;1
mate;1
material;1
math;1
mathematics;1
matter;1
maximum;1
may;1
maybe;1
mayor;1
me;1
meal;1
mean;1
meaning;1
meaningful;1
meantime;1
meanwhile;1
measure;1
measurement;1
meat;1
mechanic;1
mechanical;1
mechanism;1
medal;1
media;1
medical;1
medication;1
medicine;1
medium;1
meet;1
meeting;1
melt;1
member;1
membership;1
memory;1
mental;1
mentally;1
mention;1
mentor;1
menu;1
merchant;1
mere;1
merely;1
merit;1
mess;1
message;1
metal;1
metaphor;1
meter;1
method;1
metropolitan;1
Mexican;1
middle;1
middle-class;1
midnight;1
midst;1
might;1
migration;1
mild;1
military;1
milk;1
mill;1
million;1
mind;1
mine;1
mineral;1
minimal;1
minimize;1
minimum;1
minister;1
ministry;1
minor;1
minority;1
minute;1
miracle;1
mirror;1
miss;1
missile;1
missing;1
mission;1
missionary;1
mistake;1
mix;1
mixed;1
mixture;1
mm-hmm;1
mobile;1
mode;1
model;1
moderate;1
modern;1
modest;1
modify;1
molecule;1
mom;1
moment;1
momentum;1
money;1
monitor;1
monkey;1
monster;1
month;1
monthly;1
monument;1
mood;1
moon;1
moral;1
more;1
moreover;1
morning;1
mortality;1
mortgage;1
most;1
mostly;1
mother;1
motion;1
motivate;1
motivation;1
motive;1
motor;1
mount;1
mountain;1
mouse;1
mouth;1
move;1
movement;1
movie;1
Mr;1
Mrs;1
Ms;1
much;1
mud;1
multiple;1
municipal;1
murder;1
muscle;1
museum;1
mushroom;1
music;1
musical;1
musician;1
Muslim;1
must;1
mutter;1
mutual;1
my;1
myself;1
mysterious;1
mystery;1
myth;1
n't;1
nail;1
naked;1
name;1
narrative;1
narrow;1
nasty;1
nation;1
national;1
nationwide;1
native;1
natural;1
naturally;1
nature;1
naval;1
near;1
nearby;1
nearly;1
neat;1
necessarily;1
necessary;1
necessity;1
neck;1
need;1
needle;1
negative;1
negotiate;1
negotiation;1
neighbor;1
neighborhood;1
neighboring;1
neither;1
nerve;1
nervous;1
nest;1
net;1
network;1
neutral;1
never;1
nevertheless;1
new;1
newly;1
news;1
newspaper;1
next;1
nice;1
night;1
nightmare;1
nine;1
no;1
nobody;1
nod;1
noise;1
nomination;1
nominee;1
none;1
nonetheless;1
nonprofit;1
noon;1
nor;1
norm;1
normal;1
normally;1
north;1
northeast;1
northern;1
northwest;1
nose;1
not;1
note;1
notebook;1
nothing;1
notice;1
notion;1
novel;1
now;1
nowhere;1
nuclear;1
number;1
numerous;1
nurse;1
nut;1
nutrient;1
o'clock;1
oak;1
object;1
objection;1
objective;1
obligation;1
observation;1
observe;1
observer;1
obstacle;1
obtain;1
